country,code,year,kcal_per_day,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,component,share
Armenia,arm,2012,2882,Armenia,europe,europe_east,europe_central_asia,others,40.25,45,2/3/1992,Europe & Central Asia,Lower middle income,Animal protein share,0.05872310895211659
Armenia,arm,2013,2928,Armenia,europe,europe_east,europe_central_asia,others,40.25,45,2/3/1992,Europe & Central Asia,Lower middle income,Animal protein share,0.059084699453551916
Australia,aus,1990,3174,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09115311909262759
Australia,aus,1991,3121,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.0906119833386735
Australia,aus,1992,3125,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.0907392
Australia,aus,1993,3042,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09237343852728468
Australia,aus,1994,3054,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09301899148657498
Australia,aus,1995,3099,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08924169086802194
Australia,aus,1996,3077,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08961975950601235
Australia,aus,1997,3096,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08710594315245478
Australia,aus,1998,3015,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08959203980099503
Australia,aus,1999,3014,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09049767750497677
Australia,aus,2000,2991,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09076563022400536
Australia,aus,2001,3048,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08879265091863517
Australia,aus,2002,3077,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08872278193045174
Australia,aus,2003,3104,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09033505154639175
Australia,aus,2004,3052,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08636959370904326
Australia,aus,2005,3099,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09045498547918683
Australia,aus,2006,3156,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08889733840304183
Australia,aus,2007,3198,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.09159474671669794
Australia,aus,2008,3199,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08656455142231947
Australia,aus,2009,3205,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08492979719188767
Australia,aus,2010,3213,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08682228446934329
Australia,aus,2011,3237,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08879827000308928
Australia,aus,2012,3257,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08632483880871969
Australia,aus,2013,3276,Australia,asia,east_asia_pacific,east_asia_pacific,oecd,-25,135,1/11/1945,East Asia & Pacific,High income,Animal protein share,0.08752136752136754
Austria,aut,1990,3510,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07495156695156695
Austria,aut,1991,3556,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07497187851518561
Austria,aut,1992,3546,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07715736040609138
Austria,aut,1993,3508,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07639680729760548
Austria,aut,1994,3557,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07915659263424234
Austria,aut,1995,3510,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0725014245014245
Austria,aut,1996,3551,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07373697549985919
Austria,aut,1997,3494,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07527189467658844
Austria,aut,1998,3608,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07157427937915743
Austria,aut,1999,3673,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07035121154369725
Austria,aut,2000,3726,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06961889425657541
Austria,aut,2001,3728,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06959227467811159
Austria,aut,2002,3652,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.07060240963855421
Austria,aut,2003,3609,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06661124965364366
Austria,aut,2004,3606,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06569051580698836
Austria,aut,2005,3640,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06653846153846153
Austria,aut,2006,3719,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06355471901048669
Austria,aut,2007,3737,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0648006422263848
Austria,aut,2008,3717,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0638149044928706
Austria,aut,2009,3723,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0644426537738383
Austria,aut,2010,3724,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06502685284640172
Austria,aut,2011,3735,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06508165997322624
Austria,aut,2012,3739,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.06516180797004546
Austria,aut,2013,3768,Austria,europe,europe_west,europe_central_asia,oecd,47.33333,13.33333,14/12/1955,Europe & Central Asia,High income,Animal protein share,0.0667303609341826
Azerbaijan,aze,1990,3372,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.06686832740213523
Azerbaijan,aze,1991,3032,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.06645118733509235
Azerbaijan,aze,1992,2318,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03504745470232959
Azerbaijan,aze,1993,2235,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03153467561521253
Azerbaijan,aze,1994,2159,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.028642890226956926
Azerbaijan,aze,1995,2126,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.030291627469426156
Azerbaijan,aze,1996,2223,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.02745838956365272
Azerbaijan,aze,1997,2021,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.031291439881246906
Azerbaijan,aze,1998,2119,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03299669655497876
Azerbaijan,aze,1999,2185,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03331807780320366
Azerbaijan,aze,2000,2282,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.031393514460999125
Azerbaijan,aze,2001,2371,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.029051033319274566
Azerbaijan,aze,2002,2461,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.02935392117025599
Azerbaijan,aze,2003,2554,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.029929522317932652
Azerbaijan,aze,2004,2639,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.029010989010989013
Azerbaijan,aze,2005,2837,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03008812125484667
Azerbaijan,aze,2006,3006,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.028343313373253493
Azerbaijan,aze,2007,3019,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.02902947996025174
Azerbaijan,aze,2008,3026,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03009914077990747
Azerbaijan,aze,2009,2995,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03469782971619366
Azerbaijan,aze,2010,2973,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03821056172216616
Azerbaijan,aze,2011,3039,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03906548206646923
Azerbaijan,aze,2012,3055,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.038153846153846156
Azerbaijan,aze,2013,3118,Azerbaijan,europe,europe_east,europe_central_asia,others,40.5,47.5,2/3/1992,Europe & Central Asia,Upper middle income,Animal protein share,0.03858883899935856
Bahamas,bhs,1990,2714,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.0776418570375829
Bahamas,bhs,1991,2607,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.07825086306098965
Bahamas,bhs,1992,2503,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.0737674790251698
Bahamas,bhs,1993,2420,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.07548760330578513
Bahamas,bhs,1994,2421,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.08375051631557208
Bahamas,bhs,1995,2535,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.07403550295857989
Bahamas,bhs,1996,2536,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.07247634069400631
Bahamas,bhs,1997,2651,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.07898906073179933
Bahamas,bhs,1998,2601,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.08149173394848136
Bahamas,bhs,1999,2703,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.08229374768775434
Bahamas,bhs,2000,2779,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.08682259805685498
Bahamas,bhs,2001,2765,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.08782640144665461
Bahamas,bhs,2002,2725,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.09187522935779817
Bahamas,bhs,2003,2686,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.0851228592702904
Bahamas,bhs,2004,2662,Bahamas,americas,america_north,america,g77,25.04082,-77.37122,18/8/1973,Latin America & Caribbean,High income,Animal protein share,0.08097670924117205
